"tweet_id","dataset","major","minor","tokens_n"
"1093479489299009537","media","6","602","26"
"1051987110910078976","media","1","107","12"
"990653203501887488","media","0","0","14"
"1075798541132578816","media","0","0","19"
"1044282596790861824","media","12","1205","10"
"1083779262115729409","media","0","0","11"
"990062064155623425","media","2","202","15"
"1077987425467748352","media","0","0","11"
"1046816029995806720","media","0","0","13"
"1077076319710531584","media","0","0","17"
"1071420855060758528","media","0","0","31"
"1055194737089622016","media","0","0","28"
"1075776956468060162","media","0","0","9"
"1088582612463964160","media","7","704","16"
"998470000859144192","media","0","0","8"
"1042901247500673027","media","2","201","18"
"1094189774724841474","media","0","0","48"
"1017155821413621760","media","7","701","18"
"1032131540862619649","media","0","0","11"
"1002806831595417602","media","0","0","8"
"1089885809807945733","media","15","1523","30"
"1075174698080710657","media","20","2002","9"
"1001779657803550720","media","0","0","18"
"954549542321643520","media","0","0","9"
"1009181798570561536","media","0","0","8"
"1028083599906615296","media","0","0","18"
"1083437810529566727","media","0","0","35"
"1063121956294156290","media","0","0","22"
"1001125852153757696","media","0","0","19"
"1067881537520066560","media","20","2005","11"
"980128962608164864","media","0","0","16"
"1085003658666885121","media","0","0","7"
"1063528959823015937","media","0","0","7"
"1001572976112930816","media","20","2010","16"
"995061508177612801","media","0","0","10"
"974300632340484096","media","20","2001","10"
"1070162770019049472","media","20","2012","14"
"1057361554927169537","media","0","0","20"
"1070092101373845504","media","0","0","8"
"967415101379706882","media","0","0","14"
"1095400898157670400","media","0","0","29"
"1050566913527562240","media","0","0","14"
"1008483175939674112","media","0","0","8"
"1017928169553182720","media","0","0","10"
"997806771870707712","media","0","0","11"
"993279676536819712","media","0","0","11"
"956174784181743618","media","0","0","20"
"1001553921654091776","media","0","0","17"
"953439297465667584","media","0","0","8"
"1077437710674071555","media","0","0","8"
"992123955690356736","media","0","0","16"
"959200554751856640","media","0","0","12"
"999619848660402178","media","2","202","13"
"1085940383299878913","media","12","1227","26"
"993151224215040001","media","0","0","7"
"1074793868506382337","media","0","0","11"
"991023178469298176","media","20","2002","11"
"1096566592547229698","media","0","0","11"
"998747463833014272","media","0","0","11"
"971096601002414081","media","0","0","14"
"1084671452228521984","media","0","0","8"
"1005524975237894144","media","0","0","13"
"1061773309711446016","media","0","0","14"
"990319741624639488","media","0","0","7"
"1062746850174922754","media","0","0","12"
"1040737054441852928","media","0","0","6"
"981577578027905025","media","1","105","9"
"1001668750519619584","media","0","0","15"
"983788196235546624","media","0","0","11"
"1085203278193926146","media","0","0","7"
"1006174722957152258","media","12","1205","17"
"1001303751150489601","media","0","0","10"
"1065213805339336705","media","6","602","34"
"998583581558489089","media","0","0","13"
"1069237297999216640","media","12","1227","22"
"988423497151012865","media","0","0","7"
"991150244527263745","media","18","1807","10"
"1090323418036273159","media","0","0","11"
"999467391590567936","media","0","0","11"
"983479672657723393","media","0","0","8"
"996463465899311104","media","0","0","15"
"1077013491989516288","media","0","0","24"
"988480066001698816","media","0","0","5"
"989308897029652481","media","7","701","13"
"1093769905026068480","media","0","0","9"
"1078010093516611584","media","15","1521","23"
"985125592730361857","media","0","0","21"
"1075559928314646533","media","0","0","23"
"1070079313884540930","media","0","0","6"
"990555792980955136","media","0","0","20"
"1068671021652344832","media","0","0","25"
"991239295552839680","media","20","2002","13"
"1090585691271004161","media","0","0","10"
"1005680206286213120","media","0","0","6"
"1072121406182383616","media","0","0","7"
"1003099940674064385","media","20","2012","9"
"996111168212090881","media","0","0","8"
"985235524137996291","media","0","0","14"
"1045135043079917568","media","0","0","8"
"997447081081139201","media","0","0","10"
"994995716174041090","media","0","0","16"
"1081173411278262273","media","0","0","42"
"1090738621827694595","media","0","0","13"
"1090268859465052161","media","12","1207","14"
"960048513944924160","media","0","0","14"
"1001856971765637120","media","0","0","19"
"969743332795596800","media","0","0","14"
"987098679105421313","media","6","603","11"
"1034945132066496513","media","20","2012","6"
"1078734944036360193","media","0","0","26"
"997482727438979074","media","0","0","16"
"1012110853477425153","media","0","0","10"
"979723709740191751","media","0","0","10"
"999622320254803968","media","7","703","7"
"1039521940958994438","media","16","1608","14"
"1043125912953384960","media","0","0","37"
"1093970291053731840","media","0","0","18"
"972148275359993858","media","1","103","16"
"1080575462332608514","media","0","0","9"
"996781891259793409","media","0","0","16"
"1090719026672779276","media","4","403","28"
"986001308732796928","media","1","107","14"
"1034481624027672577","media","1","100","13"
"964565037670174720","media","0","0","8"
"1073707960143101953","media","7","704","17"
"1004037639744311296","media","0","0","21"
"1091422891336454144","media","20","2002","11"
"978436562714324992","media","0","0","14"
"1018871917808357376","media","0","0","44"
"1091417481716076544","media","0","0","34"
"987341366618411009","media","0","0","12"
"1002669376766529536","media","0","0","16"
"977974561902878720","media","0","0","12"
"1004225631553507329","media","2","201","15"
"1078727431903723520","media","19","1921","31"
"1067236584377016320","media","0","0","20"
"984302430346272768","media","2","208","9"
"991754220821975046","media","0","0","13"
"1085650467185516544","media","0","0","11"
"1072312278203228161","media","4","405","37"
"1048936179717083136","media","3","331","7"
"1092895481729032198","media","0","0","11"
"1064934129328885760","media","0","0","16"
"1076177638060785664","media","0","0","14"
"1003737538773770241","media","0","0","15"
"1026544177549434881","media","7","705","15"
"1093524791284379648","media","19","1921","20"
"1087797328885501952","media","0","0","8"
"1096638182958002176","media","0","0","9"
"1092409952130531328","media","0","0","23"
"1062392900196151297","media","2","202","16"
"1062063731704823809","media","0","0","16"
"1003245676510056449","media","0","0","11"
"1052375963911286786","media","10","1010","9"
"1003755159145664512","media","0","0","9"
"996585484431380480","media","20","2012","12"
"1062841631332802560","media","0","0","10"
"1050126953364316160","media","0","0","10"
"988479582927052802","media","0","0","14"
"986835659573772288","media","0","0","9"
"1067467600525840384","media","0","0","11"
"1005577782213201923","media","21","2101","11"
"1087544882997182464","media","0","0","15"
"954111238887428097","media","0","0","13"
"1035547843304542209","media","0","0","11"
"1072053454472929280","media","0","0","14"
"969091009668886529","media","0","0","10"
"1024790725177888768","media","0","0","7"
"1074758696910114824","media","0","0","7"
"1081155312680398848","media","0","0","14"
"1088947137235189760","media","0","0","17"
"1045735484968833024","media","0","0","8"
"1086035447661367302","media","20","2004","29"
"970756674784022528","media","0","0","14"
"1044964963482243072","media","0","0","8"
"1074280509331652608","media","0","0","7"
"991821120788549632","media","0","0","8"
"1001179849682276355","media","0","0","7"
"984572194066968576","media","20","2005","14"
"1085650337489346560","media","0","0","10"
"1074397106025181188","media","0","0","9"
"1055443355419709440","media","19","1921","12"
"1091748591348142086","media","2","200","44"
"1025182720274649088","media","10","1001","19"
"1001930750420226055","media","0","0","13"
"1004540019153952768","media","0","0","14"
"1074726837811666944","media","3","333","10"
"992131404862500865","media","0","0","17"
"1014998427288170496","media","0","0","9"
"1088803641098678273","media","0","0","10"
"994464554045210625","media","0","0","4"
"1022167370985611264","media","0","0","16"
"1021573178597023744","media","0","0","13"
"1000113581096976384","media","0","0","8"
"1078785340306010112","media","0","0","10"
"1084080067498704901","media","0","0","14"
"986039654628524032","media","1","105","9"
"1092951054386380800","media","0","0","10"
"1095827472044748800","media","0","0","12"
"1045725576265445379","media","17","1705","10"
"1005136756403032064","media","0","0","8"
"1090682144802918402","media","0","0","18"
"979079939491319813","media","0","0","17"
"948602424872316928","media","0","0","5"
"1077595351882887175","media","0","0","20"
"1090436697693794304","media","1","105","19"
"994334948789137408","media","0","0","15"
"1095032768633978887","media","20","2012","8"
"1081267402594308096","media","1","105","21"
"953050276327579650","media","0","0","6"
"978376305103265798","media","0","0","15"
"1070384577175281665","media","20","2012","28"
"1046711707647660032","media","0","0","7"
"1092294483918508032","media","0","0","8"
"1096254255940407296","media","20","2012","8"
"1087037244182011909","media","20","2013","24"
"1060909584066494465","media","0","0","10"
"1002279751430520832","media","0","0","6"
"1082683305886023680","media","0","0","13"
"1094274238335385601","media","5","503","46"
"996820137427832832","media","0","0","17"
"1096642585190375424","media","0","0","12"
"1071128211692576768","media","2","202","20"
"1087011873227264000","media","6","601","11"
"1046837153395867648","media","0","0","6"
"1013400640440152070","media","0","0","11"
"996762965683585024","media","0","0","16"
"1058148038840066048","media","0","0","22"
"1093209896223424512","media","1","107","8"
"1031149831882854400","media","0","0","13"
"1074302630845923328","media","0","0","16"
"1074319501703942144","media","16","1608","28"
"974476719255097352","media","0","0","7"
"997232433887105025","media","0","0","14"
"1086419054762569728","media","2","201","10"
"1026138231019057153","media","0","0","7"
"1075751196625756160","media","0","0","16"
"1002225759119986688","media","0","0","14"
"1095606265563226113","media","20","2012","9"
"1092094034838016000","media","0","0","12"
"1003747988769005569","media","19","1921","19"
"1018183342796296192","media","0","0","44"
"960002769578053632","media","0","0","12"
"979538704246214657","media","25","2500","15"
"1060698965337882624","media","0","0","7"
"1082104142284378112","media","0","0","7"
"1037114091830173696","media","0","0","14"
"1091029128046817281","media","21","2100","10"
"966055610092531712","media","0","0","8"
"1002657158708842496","media","0","0","6"
"999522281176039424","media","0","0","8"
"1005053285059956736","media","20","2002","8"
"1052659262994886657","media","0","0","25"
"1047307664491835392","media","20","2001","10"
"1004647932329684996","media","0","0","14"
"1089658354597806080","media","0","0","11"
"975848891869548544","media","15","1521","12"
"1090988526756335616","media","0","0","11"
"1080253791348371456","media","0","0","32"
"980614531444551680","media","0","0","13"
"1069744614569996288","media","20","2012","11"
"1032775757414707205","media","0","0","19"
"993281762376732672","media","0","0","21"
"1062774725313810438","media","0","0","10"
"1029117971380224000","media","12","1201","28"
"1020786973303193601","media","20","2002","10"
"1065270138302275591","media","0","0","9"
"1083540967716737025","media","9","900","9"
"9.48921E+17","media","5","505","8"
"1032998151534399488","media","14","1400","23"
"961313293112696832","media","0","0","7"
"1090811808963805184","media","0","0","6"
"1045364109523349504","media","0","0","10"
"953620694499127298","media","2","202","13"
"991642982381248512","media","0","0","22"
"996478900946354179","media","19","1929","13"
"1035531384046186496","media","0","0","11"
"1092453714718269440","media","0","0","12"
"1072120513651073024","media","0","0","15"
"994676496206843906","media","17","1706","13"
"1006907809160572928","media","1","107","13"
"994698371402215425","media","0","0","14"
"1006702966655672320","media","0","0","13"
"963729440185470976","media","0","0","11"
"967583196132118528","media","0","0","9"
"986595697997869057","media","0","0","6"
"1004539846294163458","media","0","0","11"
"1077645677960806400","media","25","2500","35"
"973483929855459329","media","0","0","9"
"983528492443799553","media","0","0","8"
"1090975753641095168","media","0","0","10"
"1095810198294458371","media","0","0","12"
"1059883200699424768","media","0","0","11"
"1086775887817834496","media","0","0","4"
"1093407515784761344","media","0","0","16"
"1093530497769238529","media","0","0","11"
"1093203855712706560","media","0","0","9"
"1000262022699810816","media","0","0","9"
"955598535394844672","media","0","0","10"
"976906609661157376","media","6","602","10"
"1002656455638634496","media","0","0","15"
"982317514284765184","media","0","0","14"
"957631359408902144","media","0","0","8"
"1073219843875323911","media","0","0","19"
"1083886052799074305","media","20","2002","23"
"1067931168237125633","media","15","1521","14"
"996015065265573888","media","19","1921","10"
"1095503576988876800","media","20","2012","9"
"1004506621798731776","media","0","0","7"
"1090395444436439040","media","3","301","33"
"987938171680735232","media","0","0","9"
"996057626436952065","media","0","0","17"
"1035203070303645697","media","20","2012","43"
"1060632884170625024","media","0","0","24"
"997624733507055616","media","0","0","17"
"1058826150418546693","media","0","0","15"
"1096121040365912065","media","0","0","11"
"1076213978609696768","media","9","900","27"
"1054110593727119360","media","0","0","13"
"956975283244097536","media","12","1203","12"
"994573531718578176","media","12","1204","14"
"1094006511255183360","media","7","709","17"
"1091445234184142851","media","1","100","14"
"1005242069336674305","media","0","0","14"
"1092045089646563330","media","0","0","12"
"1090122394130354176","media","0","0","44"
"1083876856661712897","media","0","0","7"
"970063032217817089","media","25","2500","12"
"1060940766019772416","media","2","201","27"
"1002354064888344576","media","0","0","14"
"1022499278483324928","media","7","703","27"
"1088453720038268929","media","0","0","25"
"1000036448098283520","media","0","0","11"
"1083545532021248000","media","19","1921","32"
"1043462486555549696","media","0","0","13"
"1087364428100718592","media","12","106","13"
"948683137885720577","media","0","0","9"
"983417458668138496","media","0","0","10"
"1073433455352901632","media","0","0","12"
"1001803184665448449","media","0","0","13"
"1022867060425207809","media","0","0","17"
"1083787127622639617","media","0","0","9"
"994312648496959489","media","12","1207","10"
"1075874749732020225","media","0","0","10"
"1092517146247159808","media","0","0","23"
"1035596194658099201","media","0","0","11"
"1069228780261187584","media","0","0","20"
"1065562587465535488","media","0","0","17"
"985875335144239104","media","16","1608","11"
"1060652118040813568","media","25","2500","10"
"1087491449774460928","media","5","504","12"
"1074420948957364224","media","0","0","13"
"1080976854360633346","media","20","2005","20"
"1067568773169856513","media","12","1203","8"
"973226656079884288","media","0","0","12"
"1090033838561079297","media","4","403","10"
"972430603550248960","media","0","0","13"
"1018827869487882240","media","0","0","5"
"1078320495517417472","media","0","0","18"
"1067088021525286918","media","1","103","9"
"1074795633737916418","media","0","0","19"
"993841761050091520","media","0","0","10"
"984953322565234694","media","0","0","6"
"1045389874101211137","media","0","0","11"
"997464519944409088","media","0","0","17"
"1000353403531333632","media","0","0","17"
"1083077970292625408","media","9","900","14"
"1007272308317310987","media","0","0","25"
"1095495317280174080","media","0","0","49"
"1055102529854365697","media","20","2012","15"
"978445344068460544","media","0","0","5"
"1055560887644446725","media","0","0","20"
"1003135003348234241","media","0","0","13"
"997444698875813888","media","0","0","13"
"1054870091370655744","media","0","0","15"
"1064624560543342606","media","0","0","39"
"988542531309719552","media","0","0","11"
"997883792558841856","media","0","0","12"
"1054847719293009921","media","20","2002","14"
"1093480135456518144","media","0","0","12"
"971825400782446592","media","0","0","10"
"1092430073431506950","media","23","2300","21"
"1037359806884061188","media","0","0","16"
"1088811992649994241","media","0","0","11"
"971253464079765504","media","0","0","12"
"1089274297837854725","media","0","0","10"
"992194578143834113","media","0","0","9"
"1072497561867563008","media","0","0","35"
"1088076147605364736","media","0","0","14"
"1084203756894519297","media","0","0","10"
"1095467002699771905","media","25","2500","38"
"1090328739269902337","media","2","201","12"
"948251330187026432","media","0","0","11"
"1062070509007826946","media","0","0","19"
"978105145308282881","media","0","0","7"
"1083768012111577088","media","0","0","14"
"1090806910352351236","media","0","0","13"
"1085990152093290499","media","0","0","25"
"998370160674263043","media","25","2500","10"
"1064535532082851840","media","0","0","12"
"1080919030880325632","media","0","0","42"
"1063537245234364418","media","0","0","11"
"1035814534026604544","media","14","1400","18"
"1053330170378182657","media","14","1400","11"
"1040306718700396544","media","0","0","15"
"999106670285516800","media","0","0","8"
"1001853632894160897","media","2","201","8"
"1083160646462644225","media","1","105","12"
"1002633520643215362","media","0","0","12"
"1062739249563344896","media","0","0","33"
"1095263734132588545","media","0","0","15"
"981622449069547520","media","0","0","10"
"1070065094464221184","media","0","0","8"
"1093962673740488704","media","0","0","14"
"1087918356080975872","media","0","0","6"
"1083302428831768576","media","0","0","45"
"950785576269176832","media","14","1409","11"
"1059537881126129666","media","20","2012","24"
"1050088070815670273","media","0","0","32"
"1073418588210352128","media","0","0","9"
"1059687236378222592","media","0","0","9"
"1062816964823957504","media","0","0","28"
"1036525453018845184","media","0","0","17"
"1092838270445199360","media","0","0","13"
"1084816030365569026","media","10","1005","24"
"1083174106512703488","media","0","0","37"
"1077315254915346434","media","0","0","13"
"1081444943611064320","media","0","0","28"
"1086104655736815622","media","0","0","9"
"1060207768047706112","media","0","0","18"
"1032625605202849794","media","0","0","37"
"1075725768364318721","media","0","0","13"
"989277929472450561","media","0","0","6"
"988862659587063808","media","20","2012","15"
"1079101264238014464","media","0","0","5"
"1063069116066603009","media","0","0","7"
"1038868430391205888","media","0","0","15"
"1021201997645664256","media","0","0","21"
"960347435682992129","media","12","1299","10"
"1072588484823658497","media","0","0","12"
"1059864847196786688","media","0","0","17"
"1095710505770070017","media","0","0","8"
"1045377622929113088","media","0","0","17"
"1096396501557956608","media","3","331","8"
"1069574326280757248","media","0","0","11"
"1083479851040993280","media","0","0","23"
"966666748253454336","media","0","0","15"
"989532212595904513","media","0","0","9"
"1055860235045425152","media","0","0","8"
"1054763873281208320","media","14","1403","14"
"1039164847500533760","media","0","0","7"
"1047613860092567553","media","0","0","10"
"959497127461294080","media","0","0","17"
"998703000867819521","media","0","0","12"
"973384459620929536","media","0","0","8"
"1076133335607504898","media","0","0","4"
"960890940322996226","media","0","0","10"
"1090343625312083975","media","0","0","26"
"1054930568863981568","media","0","0","23"
"1079144579612454913","media","0","0","13"
"958301767497695233","media","0","0","8"
"1094989521345830912","media","0","0","11"
"979704295150051328","media","2","201","10"
"973042535223513088","media","0","0","7"
"1053782923940372481","media","0","0","37"
"997159814101917697","media","0","0","9"
"1003632981221822464","media","0","0","16"
"1059430131113099264","media","0","0","10"
"1088846489885921280","media","0","0","15"
"972531350464073729","media","4","499","6"
"966014237150658560","media","0","0","10"
"1004141780340637696","media","0","0","18"
"1095817522304020480","media","0","0","12"
"1039964623464816643","media","0","0","16"
"1035949338298671105","media","0","0","9"
"1001653497874604039","media","0","0","11"
"961985614060154881","media","0","0","18"
"974435078532034560","media","0","0","10"
"1002325381385543686","media","0","0","14"
"1091400421539753984","media","0","0","6"
"1087181986446352386","media","19","1921","36"
"1088201470913081344","media","0","0","26"
"1096018760845152256","media","0","0","44"
"1055875224804065280","media","0","0","19"
"1004758424771588102","media","0","0","15"
"961587183810473984","media","0","0","14"
"1069339853354123264","media","0","0","15"
"1058010931513442305","media","0","0","17"
"1087839757277769728","media","0","0","9"
"1058960710414172160","media","0","0","9"
"965231931540590592","media","0","0","22"
"1094750651433865219","media","0","0","11"
"1070332033380032512","media","0","0","15"
"1050797021710471168","media","0","0","9"
"1090248198004854784","media","0","0","33"
"992497265037201409","media","0","0","18"
"1042246938136010752","media","0","0","16"
"963111873402032129","media","0","0","9"
"1083485387085864960","media","1","105","16"
"955478054586986499","media","1","105","11"
"994843338443575297","media","0","0","8"
"1067236584657993730","media","0","0","40"
"998624242739630081","media","20","2002","11"
"1061037149338980352","media","0","0","5"
"967575060264378369","media","0","0","20"
"1037416603506417664","media","12","1211","29"
"1080869816100102144","media","0","0","15"
"1088172277554995204","media","0","0","32"
"1083381700925755394","media","0","0","11"
"1035162331939069953","media","0","0","7"
"977682519234629633","media","25","2502","14"
"1003600422534344704","media","0","0","10"
"1068686251220496387","media","0","0","10"
"983401286618902528","media","0","0","9"
"1088592295463653381","media","0","0","35"
"1077645507563061248","media","9","900","28"
"1096288206411218949","media","0","0","13"
"1070729738984087552","media","0","0","14"
"973637027823431680","media","0","0","7"
"1083452752997634048","media","0","0","15"
"1093442056301748224","media","0","0","8"
"1002532960996921345","media","0","0","13"
"996969676004626432","media","0","0","13"
"1086858392117956608","media","0","0","18"
"975456637560516609","media","0","0","8"
"954538227305611264","media","9","900","15"
"974295626249854978","media","0","0","16"
"983317045730148353","media","0","0","11"
"980896674615840770","media","1","107","9"
"1096038160893706240","media","0","0","13"
"1093208460311826432","media","0","0","11"
"1069712885612511232","media","0","0","8"
"1083173617196769280","media","0","0","13"
"1072897641938411520","media","0","0","5"
"983859497553756160","media","0","0","8"
"991114923072778245","media","20","2012","11"
"1056050315890438144","media","0","0","26"
"1038267967786692609","media","0","0","11"
"991812840926449665","media","0","0","12"
"1065190316783935488","media","0","0","8"
"1091396129810464771","media","0","0","11"
"1055963872392294400","media","0","0","8"
"971264368871698435","media","0","0","12"
"990636836962713600","media","0","0","13"
"1094710652369846272","media","0","0","7"
"988115621689802753","media","0","0","15"
"1096424905648861186","media","19","1921","16"
"1096172265916588032","media","6","600","8"
"981305363084529664","media","0","0","15"
"1054849221730258945","media","0","0","15"
"1093127775274319872","media","0","0","13"
"994321117493059585","media","0","0","14"
"1002343527253270529","media","0","0","11"
"1086057344696487936","media","16","1605","26"
"1082360126164664320","media","0","0","12"
"1006649734784864256","media","0","0","16"
"1070812447337000965","media","0","0","36"
"993298924281577472","media","0","0","11"
"1062092977508638721","media","0","0","12"
"1075844566740230144","media","0","0","14"
"953809919945326592","media","0","0","9"
"996898438150111232","media","0","0","17"
"1081198346839121920","media","0","0","12"
"958893954182901760","media","0","0","11"
"1003801395881861120","media","0","0","15"
"1004052324044673024","media","14","1406","14"
"1074742334464684033","media","0","0","18"
"1030665667337433088","media","0","0","14"
"1041726132293386241","media","0","0","12"
"985909459972186112","media","0","0","9"
"1001059493357150209","media","0","0","8"
"1092851863311929344","media","0","0","12"
"996944465687330818","media","0","0","7"
"1063529927214026753","media","0","0","20"
"1081377273352282112","media","0","0","11"
"998027305934032897","media","0","0","12"
"1004811825123389443","media","0","0","12"
"1074072863752314880","media","0","0","29"
"1068826867535273984","media","0","0","15"
"1092847795336286209","media","0","0","10"
"1090073915987320832","media","0","0","12"
"1087143731495612417","media","0","0","8"
"1045804726191886336","media","0","0","8"
"1043334138516959232","media","0","0","28"
"1058110189046546433","media","0","0","10"
"1026573629604159489","media","20","2012","21"
"1060646417365004288","media","0","0","17"
"1049698692196913152","media","14","1406","15"
"1078116044890361856","media","0","0","7"
"996714422558224384","media","0","0","19"
"953816504390205440","media","0","0","10"
"1074005289416962048","media","5","505","13"
"1044014223817302017","media","7","709","14"
"1074016302258421761","media","0","0","30"
"992415821417930753","media","0","0","12"
"992022035638444032","media","20","2012","13"
"1060552946847498240","media","2","206","15"
"1054821529798750208","media","9","900","14"
"1016350617751695360","media","0","0","9"
"962068608368066561","media","0","0","13"
"953058553383800832","media","0","0","12"
"974102888803782657","media","0","0","17"
"1083051011546275840","media","0","0","7"
"992554954031321088","media","0","0","16"
"975860969346826247","media","20","2012","12"
"1014539340586708993","media","0","0","15"
"957683578678272001","media","0","0","11"
"1028965549752168449","media","0","0","13"
"951412017537175552","media","0","0","11"
"999713935916871681","media","0","0","9"
"1042056755491102721","media","0","0","12"
"1096610383098531840","media","0","0","11"
"1076088167948636160","media","0","0","15"
"981209372499087362","media","0","0","18"
"993975078080593920","media","0","0","13"
"961646098845720576","media","0","0","10"
"977397104569192450","media","2","202","13"
"1096132485581139968","media","0","0","15"
"1054746939521224704","media","0","0","9"
"963993860660658176","media","0","0","14"
"1082391296805924864","media","0","0","26"
"1075133721085382663","media","0","0","44"
"957375691816812544","media","12","1205","11"
"1082034112393871360","media","0","0","23"
"977734404071182337","media","18","1802","10"
"1001587491470749696","media","0","0","14"
"991295052604321793","media","0","0","6"
"1087491069762252802","media","0","0","12"
"1075954349849894912","media","0","0","8"
"1022490245470806020","media","9","900","8"
"999780295313256450","media","0","0","10"
"1030227790841438209","media","0","0","28"
"1059606599143170048","media","0","0","11"
"1088277713775984640","media","0","0","20"
"1031047682960187392","media","0","0","7"
"1091410341194547205","media","0","0","12"
"1095065186342522881","media","20","2002","30"
"1015037631296663552","media","0","0","10"
"1085192473264107520","media","0","0","12"
"954390675176423424","media","0","0","11"
"968132951660810241","media","0","0","13"
"1005582625933848577","media","0","0","7"
"1045718849751044098","media","0","0","16"
"981233527420309505","media","0","0","15"
"1017506496203157505","media","0","0","11"
"968488239903461376","media","0","0","18"
"953635609515577344","media","0","0","14"
"969097450983112704","media","0","0","13"
"1019130043988103169","media","0","0","7"
"1050165042791030784","media","0","0","39"
"1053719113246392322","media","0","0","15"
"1004006027799465985","media","0","0","14"
"985884317229428737","media","12","1203","15"
"1088512820709392384","media","0","0","7"
"1066657166604390401","media","0","0","9"
"1084529048842317826","media","0","0","9"
"1085382911652700160","media","2","201","31"
"1044957085476229120","media","0","0","9"
"1077034899301838849","media","0","0","12"
"1058132937160515584","media","0","0","15"
"1083412930589122560","media","12","1227","17"
"1093847005275873282","media","0","0","22"
"1084898451651932160","media","0","0","18"
"999305218243420162","media","0","0","7"
"974684351408627714","media","2","207","13"
"1091800010017128453","media","19","1921","13"
"1096805189523329024","media","4","405","19"
"1004032602267774977","media","0","0","10"
"988098346295406593","media","0","0","14"
"1091220889021100033","media","0","0","15"
"987686921936650243","media","0","0","11"
"1063228103290433537","media","0","0","18"
"965401595088330752","media","1","107","13"
"950874829342715904","media","0","0","9"
"1001994069726388226","media","0","0","7"
"961780165452984320","media","0","0","9"
"1025595184594206720","media","0","0","8"
"977303983223062528","media","0","0","9"
"997964127028105217","media","0","0","6"
"1096067673895653377","media","0","0","15"
"971265465887621122","media","0","0","6"
"1068726429125406720","media","0","0","14"
"1037370071629422592","media","0","0","40"
"1093362490904375296","media","0","0","18"
"983860019379802113","media","0","0","10"
"965333985365778432","media","0","0","18"
"961811899091378177","media","0","0","17"
"1048237652024217602","media","0","0","42"
"1073766863128137728","media","0","0","10"
"1035779210915323904","media","0","0","10"
"1078365029748084737","media","0","0","20"
"997955595092332544","media","0","0","9"
"961831448146690049","media","0","0","9"
"1083764551391285248","media","0","0","8"
"988024715611656193","media","0","0","7"
"1087595763104956418","media","0","0","7"
"1004451452830404608","media","0","0","9"
"958848101061660672","media","0","0","8"
"970328120799780864","media","14","1400","18"
"1.00403E+18","media","13","1308","19"
"977269781635260418","media","5","502","12"
"986675730678300672","media","0","0","16"
"970739993688838145","media","18","1800","11"
"1081251343329828864","media","1","100","12"
"996781807088685056","media","6","602","14"
"1042174961966825474","media","6","602","9"
"1045735018709102592","media","1","107","19"
"1051233939455692801","media","9","900","23"
"1005491898994192389","media","18","1802","15"
"1070818093771845633","media","21","2103","21"
"1092581078282502148","media","9","900","30"
"983286902848569344","media","18","1807","14"
"998710533103734784","media","0","0","24"
"1030661074239021063","media","10","1002","12"
"1040231346680016897","media","15","1523","11"
"952346012013727744","media","0","0","7"
"1019625710774714368","media","2","205","27"
"971410930734174208","media","25","2500","10"
"960613500165828608","media","3","331","16"
"1088119683633594368","media","0","0","20"
"989569792578281472","media","25","2500","9"
"1087433399533555714","media","20","2012","27"
"1088446331201286147","media","6","607","24"
"961187906265272320","media","20","2002","9"
"1063076668217221121","media","0","0","18"
"1082336235488718849","media","20","2032","9"
"996904705539362819","media","14","1406","16"
"977397995720372226","media","1","107","12"
"1055982004385312768","media","2","201","42"
"1035250576353832960","media","14","1401","6"
"994009425680785409","media","20","2012","9"
"988837496237756417","media","16","1605","23"
"1040835404818247681","media","0","0","32"
"999426975839150081","media","0","0","9"
"1086264292528320514","media","7","704","13"
"973715518472429568","media","10","1005","15"
"963170852379545600","media","1","107","21"
"987330167289892866","media","6","602","15"
"1004053015358128128","media","3","342","18"
"978429000430256128","media","9","900","9"
"1090812725566025728","media","1","105","37"
"1079189808713478145","media","19","1900","26"
"982642429063909377","media","19","1929","11"
"1038244831427014658","media","0","0","10"
"1070472906864517120","media","0","0","10"
"1011435346364489728","media","0","0","26"
"1094976891772174338","media","12","1201","20"
"953451071438929920","media","0","0","19"
"1096448564845314056","media","0","0","7"
"1092859098079641602","media","15","1523","13"
"981640676860284929","media","1","105","9"
"984591569050308609","media","0","0","9"
"987828988843364352","media","0","0","8"
"1020415853450354688","media","12","1204","30"
"994368927064121344","media","14","1409","19"
"1090756823290953729","media","12","1203","10"
"997109007243534336","media","3","335","15"
"1058006397449916417","media","7","703","7"
"1078853110611804160","media","21","2101","28"
"1023432952724840448","media","0","0","6"
"991394926268239872","media","2","202","21"
"1090390690817867776","media","14","1403","31"
"1063441582119112705","media","10","1000","25"
"987077125340450817","media","0","0","15"
"1027027879757078530","media","6","602","7"
"1093693435750473728","media","0","0","13"
"1025473919862677504","media","20","2012","11"
"1091084047999217665","media","0","0","11"
"970764429431361536","media","0","0","21"
"986745819494846465","media","0","0","11"
"1079168688769642496","media","1","105","12"
"1048472846635163649","media","7","705","11"
"1093232371975970816","media","0","0","16"
"970103380134604800","media","14","1407","13"
"1015192476397731842","media","20","2012","10"
"1086389694160609282","media","9","900","42"
"951612275391107072","media","14","1401","17"
"986331259264753670","media","7","709","9"
"1077945947714453505","media","7","709","16"
"1084140544194953219","media","14","1401","13"
"1075024073342767105","media","0","0","13"
"1090127055419830273","media","20","2002","15"
"1095861732491304961","media","13","1308","17"
